xx,TRADE_DATE,SECURITY_CODE,SECURITY_ABBR,CALL_VOLUME,PUT_VOLUME,TOTAL_VOLUME,LEAVES_CALL_QTY,LEAVES_PUT_QTY,LEAVES_QTY,CJ_PC,CCL_PC
2.02e+13,20211019,159919,沪深300ETF,127017,142138,269155,177330,194491,371821,111.9,109.68
2.02e+13,20211020,510050,50ETF,1056679,931367,1988046,1588193,1383149,2971342,88.14,87.09
2.02e+13,20211020,510300,300ETF,734999,784192,1519191,928901,920867,1849768,106.69,99.14
2.02e+13,20211020,159919,沪深300ETF,115199,123456,238655,182152,197629,379781,107.17,108.5
2.02e+13,20211021,510050,50ETF,1603136,1325709,2928845,1550026,1439161,2989187,82.69,92.85
2.02e+13,20211021,510300,300ETF,1017149,998441,2015590,885178,932759,1817937,98.16,105.38
2.02e+13,20211021,159919,沪深300ETF,152830,148349,301179,182653,201668,384321,97.07,110.41
2.02e+13,20211022,510050,50ETF,1931543,1624670,3556213,1498523,1584492,3083015,84.11,105.74
2.02e+13,20211022,510300,300ETF,1095321,1026196,2121517,848401,970984,1819385,93.69,114.45
2.02e+13,20211022,159919,沪深300ETF,212190,192680,404870,175526,217277,392803,90.81,123.79
2.02e+13,20211025,510050,50ETF,1209766,1037183,2246949,1509428,1482104,2991532,85.73,98.19
2.02e+13,20211025,510300,300ETF,699055,668029,1367084,812690,922158,1734848,95.56,113.47
2.02e+13,20211025,159919,沪深300ETF,132669,130746,263415,162126,195041,357167,98.55,120.3
2.02e+13,20211026,510050,50ETF,1531107,1202919,2734026,1564148,1424428,2988576,78.57,91.07
2.02e+13,20211026,510300,300ETF,778737,713153,1491890,814272,930268,1744540,91.58,114.25
2.02e+13,20211026,159919,沪深300ETF,158763,128003,286766,170029,192755,362784,80.63,113.37
2.02e+13,20211027,510050,50ETF,1514540,1482740,2997280,1231778,872472,2104250,97.9,70.83
2.02e+13,20211027,510300,300ETF,777416,909493,1686909,684811,677106,1361917,116.99,98.87
2.02e+13,20211027,159919,沪深300ETF,155199,172329,327528,115176,125568,240744,111.04,109.02
2.02e+13,20211028,510050,50ETF,908386,791920,1700306,1366239,955946,2322185,87.18,69.97
2.02e+13,20211028,510300,300ETF,578673,581967,1160640,797499,717850,1515349,100.57,90.01
2.02e+13,20211028,159919,沪深300ETF,97988,86228,184216,132888,127670,260558,88.0,96.07
2.02e+13,20211029,510050,50ETF,811538,621584,1433122,1385162,996592,2381754,76.59,71.95
2.02e+13,20211029,510300,300ETF,541050,494586,1035636,802895,753410,1556305,91.41,93.84
2.02e+13,20211029,159919,沪深300ETF,83866,78583,162449,132012,133061,265073,93.7,100.79
2.02e+13,20211101,510050,50ETF,767324,722345,1489669,1450526,1046005,2496531,94.14,72.11
2.02e+13,20211101,510300,300ETF,447816,454346,902162,833838,790586,1624424,101.46,94.81
2.02e+13,20211101,159919,沪深300ETF,64217,61546,125763,136622,135090,271712,95.84,98.88
2.02e+13,20211102,510050,50ETF,1530265,1337828,2868093,1656745,1092303,2749048,87.42,65.93
2.02e+13,20211102,510300,300ETF,896148,998397,1894545,906285,826762,1733047,111.41,91.23
2.02e+13,20211102,159919,沪深300ETF,146502,126413,272915,150184,142218,292402,86.29,94.7
2.02e+13,20211103,510050,50ETF,998617,899385,1898002,1797196,1149570,2946766,90.06,63.96
2.02e+13,20211103,510300,300ETF,602832,688301,1291133,970550,869470,1840020,114.18,89.59
2.02e+13,20211103,159919,沪深300ETF,92438,78282,170720,153366,150891,304257,84.69,98.39
2.02e+13,20211104,510050,50ETF,777334,681969,1459303,1769377,1170120,2939497,87.73,66.13
2.02e+13,20211104,510300,300ETF,592127,547041,1139168,927644,879275,1806919,92.39,94.79
2.02e+13,20211104,159919,沪深300ETF,84972,68727,153699,150315,151711,302026,80.88,100.93
2.02e+13,20211105,510050,50ETF,910865,813681,1724546,1731919,1184984,2916903,89.33,68.42
2.02e+13,20211105,510300,300ETF,555927,600844,1156771,927732,877893,1805625,108.08,94.63
2.02e+13,20211105,159919,沪深300ETF,83976,67713,151689,157438,150845,308283,80.63,95.81
2.02e+13,20211108,510050,50ETF,789668,683705,1473373,1839431,1197806,3037237,86.58,65.12
2.02e+13,20211108,510300,300ETF,552196,497628,1049824,946844,897469,1844313,90.12,94.79
2.02e+13,20211108,159919,沪深300ETF,81027,71838,152865,167869,158937,326806,88.66,94.68
2.02e+13,20211109,510050,50ETF,936766,721605,1658371,1944668,1217966,3162634,77.03,62.63
2.02e+13,20211109,510300,300ETF,607435,566061,1173496,971305,908731,1880036,93.19,93.56
2.02e+13,20211109,159919,沪深300ETF,92853,72599,165452,171407,164483,335890,78.19,95.96
2.02e+13,20211110,510050,50ETF,1502964,1247735,2750699,2029839,1220903,3250742,83.02,60.15
2.02e+13,20211110,510300,300ETF,1025192,1071763,2096955,1019007,919363,1938370,104.54,90.22
2.02e+13,20211110,159919,沪深300ETF,162546,153038,315584,178747,162696,341443,94.15,91.02
2.02e+13,20211111,510050,50ETF,1539090,1195613,2734703,1744445,1272308,3016753,77.68,72.93
2.02e+13,20211111,510300,300ETF,1033167,1026218,2059385,889609,921712,1811321,99.33,103.61
2.02e+13,20211111,159919,沪深300ETF,154941,137416,292357,156921,164355,321276,88.69,104.74
2.02e+13,20211112,159919,沪深300ETF,79415,72589,152004,161448,167427,328875,91.4,103.7
2.02e+13,20211112,510050,50ETF,846394,683049,1529443,1810797,1268873,3079670,80.7,70.07
2.02e+13,20211112,510300,300ETF,546820,564818,1111638,898094,937891,1835985,103.29,104.43
2.02e+13,20211115,510050,50ETF,833562,658456,1492018,1872423,1268722,3141145,78.99,67.76
2.02e+13,20211115,510300,300ETF,573395,582539,1155934,925805,946081,1871886,101.59,102.19
2.02e+13,20211115,159919,沪深300ETF,73290,65924,139214,166837,169798,336635,89.95,101.77
2.02e+13,20211116,510050,50ETF,1077438,885803,1963241,1858332,1274309,3132641,82.21,68.57
2.02e+13,20211116,510300,300ETF,738177,682658,1420835,925904,948371,1874275,92.48,102.43
2.02e+13,20211116,159919,沪深300ETF,112622,83959,196581,171332,171253,342585,74.55,99.95
2.02e+13,20211117,510050,50ETF,939741,777136,1716877,1930024,1258640,3188664,82.7,65.21
2.02e+13,20211117,510300,300ETF,572279,516694,1088973,929588,941936,1871524,90.29,101.33
2.02e+13,20211117,159919,沪深300ETF,71501,65273,136774,177720,173101,350821,91.29,97.4
2.02e+13,20211118,510050,50ETF,1214088,1024790,2238878,1990409,1244168,3234577,84.41,62.51
2.02e+13,20211118,510300,300ETF,871105,837805,1708910,978016,928378,1906394,96.18,94.92
2.02e+13,20211118,159919,沪深300ETF,144019,116300,260319,180705,167271,347976,80.75,92.57
2.02e+13,20211119,510050,50ETF,1657905,1232482,2890387,1826343,1219213,3045556,74.34,66.76
2.02e+13,20211119,510300,300ETF,1087230,977649,2064879,874417,895978,1770395,89.92,102.47
2.02e+13,20211119,159919,沪深300ETF,157133,126538,283671,169974,171834,341808,80.53,101.09
2.02e+13,20211122,510050,50ETF,998937,741061,1739998,1758257,1202747,2961004,74.18,68.41
2.02e+13,20211122,510300,300ETF,741594,633502,1375096,803301,869067,1672368,85.42,108.19
2.02e+13,20211122,159919,沪深300ETF,103347,97130,200477,152655,157679,310334,93.98,103.29
2.02e+13,20211123,510050,50ETF,1048867,864510,1913377,1689644,1218681,2908325,82.42,72.13
2.02e+13,20211123,510300,300ETF,607518,593623,1201141,804000,893102,1697102,97.71,111.08
2.02e+13,20211123,159919,沪深300ETF,77822,101002,178824,150575,164744,315319,129.79,109.41
2.02e+13,20211124,510050,50ETF,1037126,938028,1975154,1073866,869823,1943689,90.44,81.0
2.02e+13,20211124,510300,300ETF,802396,752619,1555015,612912,677905,1290817,93.8,110.6
2.02e+13,20211124,159919,沪深300ETF,113398,119003,232401,95438,105298,200736,104.94,110.33
2.02e+13,20211125,510050,50ETF,708718,669150,1377868,1213577,941732,2155309,94.42,77.6
2.02e+13,20211125,510300,300ETF,498295,452887,951182,666276,718398,1384674,90.89,107.82
2.02e+13,20211125,159919,沪深300ETF,55322,53690,109012,100387,109196,209583,97.05,108.78
2.02e+13,20211126,510050,50ETF,826035,801123,1627158,1397220,973113,2370333,96.98,69.65
2.02e+13,20211126,510300,300ETF,564380,607271,1171651,755574,746904,1502478,107.6,98.85
2.02e+13,20211126,159919,沪深300ETF,75267,68746,144013,111364,114880,226244,91.34,103.16
2.02e+13,20211129,510050,XD50ETF,864255,810571,1674826,1520254,1062567,2582821,93.79,69.89
2.02e+13,20211129,510300,300ETF,488195,610606,1098801,798649,795853,1594502,125.07,99.65
2.02e+13,20211129,159919,沪深300ETF,80781,86399,167180,121097,123885,244982,106.95,102.3
2.02e+13,20211130,510050,50ETF,929056,830043,1759099,1637590,1100739,2738329,89.34,67.22
2.02e+13,20211130,510300,300ETF,634406,724680,1359086,847757,823910,1671667,114.23,97.19
2.02e+13,20211130,159919,沪深300ETF,80878,96589,177467,131208,127885,259093,119.43,97.47
2.02e+13,20211201,510050,50ETF,644126,551499,1195625,1642152,1128758,2770910,85.62,68.74
2.02e+13,20211201,510300,300ETF,411897,468019,879916,844228,832389,1676617,113.63,98.6
2.02e+13,20211201,159919,沪深300ETF,58761,59908,118669,131907,132490,264397,101.95,100.44
2.02e+13,20211202,510050,50ETF,803511,713429,1516940,1622202,1157336,2779538,88.79,71.34
2.02e+13,20211202,510300,300ETF,536229,574628,1110857,829647,856788,1686435,107.16,103.27
2.02e+13,20211202,159919,沪深300ETF,64821,75147,139968,130433,133691,264124,115.93,102.5
2.02e+13,20211203,510050,50ETF,1096327,929203,2025530,1576829,1206023,2782852,84.76,76.48
2.02e+13,20211203,510300,300ETF,682310,730719,1413029,804420,884681,1689101,107.09,109.98
2.02e+13,20211203,159919,沪深300ETF,90337,105368,195705,129006,131511,260517,116.64,101.94
2.02e+13,20211206,510050,50ETF,1228244,982688,2210932,1547828,1293991,2841819,80.01,83.6
2.02e+13,20211206,510300,300ETF,666269,714481,1380750,819733,921959,1741692,107.24,112.47
2.02e+13,20211206,159919,沪深300ETF,120600,136399,256999,136006,135479,271485,113.1,99.61
2.02e+13,20211207,510050,50ETF,1170962,945211,2116173,1563550,1380919,2944469,80.72,88.32
2.02e+13,20211207,510300,300ETF,703420,676636,1380056,833295,942733,1776028,96.19,113.13
2.02e+13,20211207,159919,沪深300ETF,114194,131869,246063,134808,147014,281822,115.48,109.05
2.02e+13,20211208,510050,50ETF,1804329,1404570,3208899,1522780,1522526,3045306,77.84,99.98
2.02e+13,20211208,510300,300ETF,1013254,957985,1971239,838280,1034136,1872416,94.55,123.36
2.02e+13,20211208,159919,沪深300ETF,165681,186062,351743,136630,171696,308326,112.3,125.66
2.02e+13,20211209,510050,50ETF,3115634,2116448,5232082,1541279,1658551,3199830,67.93,107.61
2.02e+13,20211209,510300,300ETF,1620212,1202963,2823175,845589,1081502,1927091,74.25,127.9
2.02e+13,20211209,159919,沪深300ETF,318844,234179,553023,148179,181268,329447,73.45,122.33
2.02e+13,20211210,510050,50ETF,1356081,1009469,2365550,1586280,1636373,3222653,74.44,103.16
2.02e+13,20211210,510300,300ETF,728642,655863,1384505,874229,1060707,1934936,90.01,121.33
2.02e+13,20211210,159919,沪深300ETF,131261,98693,229954,150692,179070,329762,75.19,118.83
2.02e+13,20211213,510050,50ETF,2333676,1644116,3977792,1630002,1685667,3315669,70.45,103.42
2.02e+13,20211213,510300,300ETF,1026602,865052,1891654,877349,1070920,1948269,84.26,122.06
2.02e+13,20211213,159919,沪深300ETF,218021,169094,387115,154998,186195,341193,77.56,120.13
2.02e+13,20211214,510050,50ETF,1310812,1095829,2406641,1703503,1655095,3358598,83.6,97.16
2.02e+13,20211214,510300,300ETF,668637,597212,1265849,884014,1034750,1918764,89.32,117.05
2.02e+13,20211214,159919,沪深300ETF,105650,87220,192870,159132,183352,342484,82.56,115.22
2.02e+13,20211215,510050,50ETF,1445910,1199880,2645790,1779063,1589295,3368358,82.98,89.33
2.02e+13,20211215,510300,300ETF,689512,660927,1350439,909298,1008603,1917901,95.85,110.92
2.02e+13,20211215,159919,沪深300ETF,127509,136803,264312,167806,180042,347848,107.29,107.29
2.02e+13,20211216,510050,50ETF,1306154,1099360,2405514,1836944,1596033,3432977,84.17,86.89
2.02e+13,20211216,510300,300ETF,681679,601140,1282819,931027,1011128,1942155,88.19,108.6
2.02e+13,20211216,159919,沪深300ETF,120294,117963,238257,171825,185383,357208,98.06,107.89
2.02e+13,20211217,510050,50ETF,1668961,1594084,3263045,1931721,1515817,3447538,95.51,78.47
2.02e+13,20211217,510300,300ETF,833591,855322,1688913,973556,988863,1962419,102.61,101.57
2.02e+13,20211217,159919,沪深300ETF,174242,197603,371845,190550,184317,374867,113.41,96.73
2.02e+13,20211220,510050,50ETF,1572545,1447938,3020483,1996201,1430116,3426317,92.08,71.64
2.02e+13,20211220,510300,300ETF,1036077,1101951,2138028,1006416,899230,1905646,106.36,89.35
2.02e+13,20211220,159919,沪深300ETF,208829,237125,445954,195141,163096,358237,113.55,83.58
2.02e+13,20211221,510050,50ETF,1206226,1090622,2296848,1973056,1416923,3389979,90.42,71.81
2.02e+13,20211221,510300,300ETF,757830,786402,1544232,1007390,920311,1927701,103.77,91.36
2.02e+13,20211221,159919,沪深300ETF,148163,136986,285149,197536,163570,361106,92.46,82.81
2.02e+13,20211222,510050,50ETF,1139630,1129104,2268734,1263829,957364,2221193,99.08,75.75
2.02e+13,20211222,510300,300ETF,703534,660982,1364516,704163,692086,1396249,93.95,98.28
2.02e+13,20211222,159919,沪深300ETF,155025,129370,284395,121438,101382,222820,83.45,83.48
2.02e+13,20211223,510050,50ETF,961969,835019,1796988,1373138,1048458,2421596,86.8,76.35
2.02e+13,20211223,510300,300ETF,543087,582221,1125308,742048,747583,1489631,107.21,100.75
2.02e+13,20211223,159919,沪深300ETF,98486,76183,174669,127674,105529,233203,77.35,82.66
2.02e+13,20211224,510050,50ETF,710967,660015,1370982,1419089,1083756,2502845,92.83,76.37
2.02e+13,20211224,510300,300ETF,452774,514605,967379,801732,770824,1572556,113.66,96.14
2.02e+13,20211224,159919,沪深300ETF,87349,70000,157349,141284,110364,251648,80.14,78.12
2.02e+13,20211227,510050,50ETF,644613,621213,1265826,1489633,1111271,2600904,96.37,74.6
2.02e+13,20211227,510300,300ETF,400351,416328,816679,842181,781947,1624128,103.99,92.85
2.02e+13,20211227,159919,沪深300ETF,85451,66087,151538,147815,113472,261287,77.34,76.77
2.02e+13,20211228,510050,50ETF,847420,720694,1568114,1513328,1157163,2670491,85.05,76.46
2.02e+13,20211228,510300,300ETF,508084,501768,1009852,833195,797749,1630944,98.76,95.75
2.02e+13,20211228,159919,沪深300ETF,99741,82201,181942,150674,118716,269390,82.41,78.79
2.02e+13,20211229,510050,50ETF,1151240,1052162,2203402,1743627,1186590,2930217,91.39,68.05
2.02e+13,20211229,510300,300ETF,583800,643644,1227444,928489,827180,1755669,110.25,89.09
2.02e+13,20211229,159919,沪深300ETF,117352,120166,237518,168629,129709,298338,102.4,76.92
2.02e+13,20211230,510050,50ETF,845518,751449,1596967,1759407,1201326,2960733,88.87,68.28
2.02e+13,20211230,510300,300ETF,556310,561776,1118086,926282,856199,1782481,100.98,92.43
2.02e+13,20211230,159919,沪深300ETF,116087,112999,229086,172631,134779,307410,97.34,78.07
2.02e+13,20211231,510050,50ETF,694421,576300,1270721,1791627,1229030,3020657,82.99,68.6
2.02e+13,20211231,510300,300ETF,455286,429798,885084,948497,875952,1824449,94.4,92.35
2.02e+13,20211231,159919,沪深300ETF,91078,79212,170290,177688,139733,317421,86.97,78.64
2.02e+13,20220104,510050,50ETF,1133972,953637,2087609,1889520,1254947,3144467,84.1,66.42
2.02e+13,20220104,510300,300ETF,669277,738165,1407442,999457,903721,1903178,110.29,90.42
2.02e+13,20220104,159919,沪深300ETF,158750,132346,291096,186934,149572,336506,83.37,80.01
2.02e+13,20220105,510050,50ETF,1142278,978867,2121145,1936609,1265668,3202277,85.69,65.35
2.02e+13,20220105,510300,300ETF,734539,860156,1594695,1079580,907522,1987102,117.1,84.06
2.02e+13,20220105,159919,沪深300ETF,140192,139121,279313,206228,152329,358557,99.24,73.86
2.02e+13,20220106,510050,50ETF,1371495,1269721,2641216,2135541,1307510,3443051,92.58,61.23
2.02e+13,20220106,510300,300ETF,894559,1125188,2019747,1141920,919670,2061590,125.78,80.54
2.02e+13,20220106,159919,沪深300ETF,163162,153283,316445,230205,157840,388045,93.95,68.56
2.02e+13,20220107,510050,50ETF,921348,779861,1701209,2136976,1314572,3451548,84.64,61.52
2.02e+13,20220107,510300,300ETF,665929,734709,1400638,1135881,925325,2061206,110.33,81.46
2.02e+13,20220107,159919,沪深300ETF,125177,114096,239273,232163,152227,384390,91.15,65.57
2.02e+13,20220110,510050,50ETF,849221,765104,1614325,2158180,1335527,3493707,90.09,61.88
2.02e+13,20220110,510300,300ETF,627911,672532,1300443,1142187,941922,2084109,107.11,82.47
2.02e+13,20220110,159919,沪深300ETF,136280,129276,265556,239496,155947,395443,94.86,65.11
2.02e+13,20220111,510050,50ETF,1028886,882190,1911076,2196284,1344407,3540691,85.74,61.21
2.02e+13,20220111,510300,300ETF,704983,819274,1524257,1197038,976606,2173644,116.21,81.59
2.02e+13,20220111,159919,沪深300ETF,147369,137589,284958,245394,158504,403898,93.36,64.59
2.02e+13,20220112,510050,50ETF,833227,716178,1549405,2159053,1369846,3528899,85.95,63.45
2.02e+13,20220112,510300,300ETF,653814,659224,1313038,1149111,994238,2143349,100.83,86.52
2.02e+13,20220112,159919,沪深300ETF,133599,110824,244423,239359,163516,402875,82.95,68.31
2.02e+13,20220113,510050,50ETF,1371694,1185579,2557273,2283203,1354972,3638175,86.43,59.35
2.02e+13,20220113,510300,300ETF,813017,892087,1705104,1226865,999813,2226678,109.73,81.49
2.02e+13,20220113,159919,沪深300ETF,164912,143399,308311,256926,165014,421940,86.95,64.23
2.02e+13,20220114,510050,50ETF,1540718,1477580,3018298,2392906,1352712,3745618,95.9,56.53
2.02e+13,20220114,510300,300ETF,883064,1030051,1913115,1250939,1005183,2256122,116.65,80.35
2.02e+13,20220114,159919,沪深300ETF,167664,172852,340516,263551,163817,427368,103.09,62.16
2.02e+13,20220117,510050,50ETF,1080842,957899,2038741,2367003,1334033,3701036,88.63,56.36
2.02e+13,20220117,510300,300ETF,718303,787842,1506145,1217116,1010304,2227420,109.68,83.01
2.02e+13,20220117,159919,沪深300ETF,152660,110484,263144,262269,169370,431639,72.37,64.58
2.02e+13,20220118,510050,50ETF,1426731,1135741,2562472,2209504,1358590,3568094,79.6,61.49
2.02e+13,20220118,510300,300ETF,896790,930103,1826893,1142791,1020123,2162914,103.71,89.27
2.02e+13,20220118,159919,沪深300ETF,184041,149033,333074,235033,170367,405400,80.98,72.49
2.02e+13,20220119,510050,50ETF,1051847,950972,2002819,2184884,1366399,3551283,90.41,62.54
2.02e+13,20220119,510300,XD300ETF,902248,999899,1902147,1177278,1029054,2206332,110.82,87.41
2.02e+13,20220119,159919,沪深300ETF,150295,142374,292669,237425,173174,410599,94.73,72.94
2.02e+13,20220120,510050,50ETF,2042922,1622204,3665126,2021788,1422970,3444758,79.41,70.38
2.02e+13,20220120,510300,300ETF,1327642,1238913,2566555,1129668,1042802,2172470,93.32,92.31
2.02e+13,20220120,159919,沪深300ETF,244773,209694,454467,224862,168634,393496,85.67,74.99
2.02e+13,20220121,510050,50ETF,1249079,1078333,2327412,2088678,1366792,3455470,86.33,65.44
2.02e+13,20220121,510300,300ETF,1035507,1027844,2063351,1205691,1030284,2235975,99.26,85.45
2.02e+13,20220121,159919,沪深300ETF,177669,191397,369066,234082,160640,394722,107.73,68.63
2.02e+13,20220124,510050,50ETF,1297316,1141485,2438801,2044439,1321656,3366095,87.99,64.65
2.02e+13,20220124,510300,300ETF,1033295,1009979,2043274,1171413,1012473,2183886,97.74,86.43
2.02e+13,20220124,159919,沪深300ETF,177532,170462,347994,218001,138335,356336,96.02,63.46
2.02e+13,20220125,510050,50ETF,1609056,1501475,3110531,2124288,1243964,3368252,93.31,58.56
2.02e+13,20220125,510300,300ETF,1327007,1365838,2692845,1221651,1004770,2226421,102.93,82.25
2.02e+13,20220125,159919,沪深300ETF,208429,213701,422130,231263,142915,374178,102.53,61.8
2.02e+13,20220126,510050,50ETF,1338075,1294181,2632256,1158374,957618,2115992,96.72,82.67
2.02e+13,20220126,510300,300ETF,1102800,1310682,2413482,761874,825061,1586935,118.85,108.29
2.02e+13,20220126,159919,沪深300ETF,183783,175735,359518,121534,109291,230825,95.62,89.93
2.02e+13,20220127,510050,50ETF,1096669,1101232,2197901,1352997,1045776,2398773,100.42,77.29
2.02e+13,20220127,510300,300ETF,912159,1129254,2041413,883015,856724,1739739,123.8,97.02
2.02e+13,20220127,159919,沪深300ETF,146644,175974,322618,142619,114577,257196,120.0,80.34
2.02e+13,20220128,510050,50ETF,1442997,1400089,2843086,1554493,1076064,2630557,97.03,69.22
